reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-11-23,wk inc flu hosp,-1,2024-11-16,05,quantile,0.025,1.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,05,quantile,0.05,2.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,05,quantile,0.1,5.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,05,quantile,0.15,7.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,05,quantile,0.2,10.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,05,quantile,0.25,13.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,05,quantile,0.3,15.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,05,quantile,0.35,18.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,05,quantile,0.4,20.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,05,quantile,0.45,23.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,05,quantile,0.5,26.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,05,quantile,0.55,28.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,05,quantile,0.6,31.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,05,quantile,0.65,34.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,05,quantile,0.7,36.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,05,quantile,0.75,39.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,05,quantile,0.8,41.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,05,quantile,0.85,44.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,05,quantile,0.9,47.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,05,quantile,0.95,49.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,05,quantile,0.975,51.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,05,quantile,0.99,51.0
2024-11-23,wk inc flu hosp,0,2024-11-23,05,quantile,0.01,0.0
2024-11-23,wk inc flu hosp,0,2024-11-23,05,quantile,0.025,1.0
2024-11-23,wk inc flu hosp,0,2024-11-23,05,quantile,0.05,3.0
2024-11-23,wk inc flu hosp,0,2024-11-23,05,quantile,0.1,7.0
2024-11-23,wk inc flu hosp,0,2024-11-23,05,quantile,0.15,10.0
2024-11-23,wk inc flu hosp,0,2024-11-23,05,quantile,0.2,14.0
2024-11-23,wk inc flu hosp,0,2024-11-23,05,quantile,0.25,17.0
2024-11-23,wk inc flu hosp,0,2024-11-23,05,quantile,0.3,21.0
2024-11-23,wk inc flu hosp,0,2024-11-23,05,quantile,0.35,25.0
2024-11-23,wk inc flu hosp,0,2024-11-23,05,quantile,0.4,28.0
2024-11-23,wk inc flu hosp,0,2024-11-23,05,quantile,0.45,32.0
2024-11-23,wk inc flu hosp,0,2024-11-23,05,quantile,0.5,35.0
2024-11-23,wk inc flu hosp,0,2024-11-23,05,quantile,0.55,39.0
2024-11-23,wk inc flu hosp,0,2024-11-23,05,quantile,0.6,43.0
2024-11-23,wk inc flu hosp,0,2024-11-23,05,quantile,0.65,46.0
2024-11-23,wk inc flu hosp,0,2024-11-23,05,quantile,0.7,50.0
2024-11-23,wk inc flu hosp,0,2024-11-23,05,quantile,0.75,53.0
2024-11-23,wk inc flu hosp,0,2024-11-23,05,quantile,0.8,57.0
2024-11-23,wk inc flu hosp,0,2024-11-23,05,quantile,0.85,61.0
2024-11-23,wk inc flu hosp,0,2024-11-23,05,quantile,0.9,64.0
2024-11-23,wk inc flu hosp,0,2024-11-23,05,quantile,0.95,68.0
2024-11-23,wk inc flu hosp,0,2024-11-23,05,quantile,0.975,69.0
2024-11-23,wk inc flu hosp,0,2024-11-23,05,quantile,0.99,71.0
2024-11-23,wk inc flu hosp,1,2024-11-30,05,quantile,0.01,0.0
2024-11-23,wk inc flu hosp,1,2024-11-30,05,quantile,0.025,2.0
2024-11-23,wk inc flu hosp,1,2024-11-30,05,quantile,0.05,4.0
2024-11-23,wk inc flu hosp,1,2024-11-30,05,quantile,0.1,9.0
2024-11-23,wk inc flu hosp,1,2024-11-30,05,quantile,0.15,14.0
2024-11-23,wk inc flu hosp,1,2024-11-30,05,quantile,0.2,19.0
2024-11-23,wk inc flu hosp,1,2024-11-30,05,quantile,0.25,24.0
2024-11-23,wk inc flu hosp,1,2024-11-30,05,quantile,0.3,29.0
2024-11-23,wk inc flu hosp,1,2024-11-30,05,quantile,0.35,34.0
2024-11-23,wk inc flu hosp,1,2024-11-30,05,quantile,0.4,39.0
2024-11-23,wk inc flu hosp,1,2024-11-30,05,quantile,0.45,44.0
2024-11-23,wk inc flu hosp,1,2024-11-30,05,quantile,0.5,49.0
2024-11-23,wk inc flu hosp,1,2024-11-30,05,quantile,0.55,54.0
2024-11-23,wk inc flu hosp,1,2024-11-30,05,quantile,0.6,59.0
2024-11-23,wk inc flu hosp,1,2024-11-30,05,quantile,0.65,63.0
2024-11-23,wk inc flu hosp,1,2024-11-30,05,quantile,0.7,68.0
2024-11-23,wk inc flu hosp,1,2024-11-30,05,quantile,0.75,73.0
2024-11-23,wk inc flu hosp,1,2024-11-30,05,quantile,0.8,78.0
2024-11-23,wk inc flu hosp,1,2024-11-30,05,quantile,0.85,83.0
2024-11-23,wk inc flu hosp,1,2024-11-30,05,quantile,0.9,88.0
2024-11-23,wk inc flu hosp,1,2024-11-30,05,quantile,0.95,93.0
2024-11-23,wk inc flu hosp,1,2024-11-30,05,quantile,0.975,95.0
2024-11-23,wk inc flu hosp,1,2024-11-30,05,quantile,0.99,97.0
2024-11-23,wk inc flu hosp,2,2024-12-07,05,quantile,0.01,19.0
2024-11-23,wk inc flu hosp,2,2024-12-07,05,quantile,0.025,21.0
2024-11-23,wk inc flu hosp,2,2024-12-07,05,quantile,0.05,23.0
2024-11-23,wk inc flu hosp,2,2024-12-07,05,quantile,0.1,28.0
2024-11-23,wk inc flu hosp,2,2024-12-07,05,quantile,0.15,33.0
2024-11-23,wk inc flu hosp,2,2024-12-07,05,quantile,0.2,38.0
2024-11-23,wk inc flu hosp,2,2024-12-07,05,quantile,0.25,44.0
2024-11-23,wk inc flu hosp,2,2024-12-07,05,quantile,0.3,49.0
2024-11-23,wk inc flu hosp,2,2024-12-07,05,quantile,0.35,54.0
2024-11-23,wk inc flu hosp,2,2024-12-07,05,quantile,0.4,59.0
2024-11-23,wk inc flu hosp,2,2024-12-07,05,quantile,0.45,64.0
2024-11-23,wk inc flu hosp,2,2024-12-07,05,quantile,0.5,69.0
2024-11-23,wk inc flu hosp,2,2024-12-07,05,quantile,0.55,74.0
2024-11-23,wk inc flu hosp,2,2024-12-07,05,quantile,0.6,79.0
2024-11-23,wk inc flu hosp,2,2024-12-07,05,quantile,0.65,84.0
2024-11-23,wk inc flu hosp,2,2024-12-07,05,quantile,0.7,89.0
2024-11-23,wk inc flu hosp,2,2024-12-07,05,quantile,0.75,94.0
2024-11-23,wk inc flu hosp,2,2024-12-07,05,quantile,0.8,99.0
2024-11-23,wk inc flu hosp,2,2024-12-07,05,quantile,0.85,104.0
2024-11-23,wk inc flu hosp,2,2024-12-07,05,quantile,0.9,109.0
2024-11-23,wk inc flu hosp,2,2024-12-07,05,quantile,0.95,114.0
2024-11-23,wk inc flu hosp,2,2024-12-07,05,quantile,0.975,117.0
2024-11-23,wk inc flu hosp,2,2024-12-07,05,quantile,0.99,118.0
2024-11-23,wk inc flu hosp,3,2024-12-14,05,quantile,0.01,33.0
2024-11-23,wk inc flu hosp,3,2024-12-14,05,quantile,0.025,35.0
2024-11-23,wk inc flu hosp,3,2024-12-14,05,quantile,0.05,37.0
2024-11-23,wk inc flu hosp,3,2024-12-14,05,quantile,0.1,42.0
2024-11-23,wk inc flu hosp,3,2024-12-14,05,quantile,0.15,47.0
2024-11-23,wk inc flu hosp,3,2024-12-14,05,quantile,0.2,52.0
2024-11-23,wk inc flu hosp,3,2024-12-14,05,quantile,0.25,57.0
2024-11-23,wk inc flu hosp,3,2024-12-14,05,quantile,0.3,62.0
2024-11-23,wk inc flu hosp,3,2024-12-14,05,quantile,0.35,67.0
2024-11-23,wk inc flu hosp,3,2024-12-14,05,quantile,0.4,73.0
2024-11-23,wk inc flu hosp,3,2024-12-14,05,quantile,0.45,78.0
2024-11-23,wk inc flu hosp,3,2024-12-14,05,quantile,0.5,83.0
2024-11-23,wk inc flu hosp,3,2024-12-14,05,quantile,0.55,88.0
2024-11-23,wk inc flu hosp,3,2024-12-14,05,quantile,0.6,93.0
2024-11-23,wk inc flu hosp,3,2024-12-14,05,quantile,0.65,98.0
2024-11-23,wk inc flu hosp,3,2024-12-14,05,quantile,0.7,103.0
2024-11-23,wk inc flu hosp,3,2024-12-14,05,quantile,0.75,108.0
2024-11-23,wk inc flu hosp,3,2024-12-14,05,quantile,0.8,113.0
2024-11-23,wk inc flu hosp,3,2024-12-14,05,quantile,0.85,118.0
2024-11-23,wk inc flu hosp,3,2024-12-14,05,quantile,0.9,123.0
2024-11-23,wk inc flu hosp,3,2024-12-14,05,quantile,0.95,128.0
2024-11-23,wk inc flu hosp,3,2024-12-14,05,quantile,0.975,131.0
2024-11-23,wk inc flu hosp,3,2024-12-14,05,quantile,0.99,132.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,06,quantile,0.01,4.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,06,quantile,0.025,11.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,06,quantile,0.05,23.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,06,quantile,0.1,47.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,06,quantile,0.15,71.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,06,quantile,0.2,94.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,06,quantile,0.25,118.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,06,quantile,0.3,142.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,06,quantile,0.35,165.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,06,quantile,0.4,189.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,06,quantile,0.45,213.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,06,quantile,0.5,236.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,06,quantile,0.55,260.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,06,quantile,0.6,284.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,06,quantile,0.65,307.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,06,quantile,0.7,331.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,06,quantile,0.75,355.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,06,quantile,0.8,378.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,06,quantile,0.85,402.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,06,quantile,0.9,426.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,06,quantile,0.95,449.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,06,quantile,0.975,461.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,06,quantile,0.99,468.0
2024-11-23,wk inc flu hosp,0,2024-11-23,06,quantile,0.01,54.0
2024-11-23,wk inc flu hosp,0,2024-11-23,06,quantile,0.025,63.0
2024-11-23,wk inc flu hosp,0,2024-11-23,06,quantile,0.05,77.0
2024-11-23,wk inc flu hosp,0,2024-11-23,06,quantile,0.1,106.0
2024-11-23,wk inc flu hosp,0,2024-11-23,06,quantile,0.15,134.0
2024-11-23,wk inc flu hosp,0,2024-11-23,06,quantile,0.2,163.0
2024-11-23,wk inc flu hosp,0,2024-11-23,06,quantile,0.25,192.0
2024-11-23,wk inc flu hosp,0,2024-11-23,06,quantile,0.3,221.0
2024-11-23,wk inc flu hosp,0,2024-11-23,06,quantile,0.35,249.0
2024-11-23,wk inc flu hosp,0,2024-11-23,06,quantile,0.4,278.0
2024-11-23,wk inc flu hosp,0,2024-11-23,06,quantile,0.45,307.0
2024-11-23,wk inc flu hosp,0,2024-11-23,06,quantile,0.5,335.0
2024-11-23,wk inc flu hosp,0,2024-11-23,06,quantile,0.55,364.0
2024-11-23,wk inc flu hosp,0,2024-11-23,06,quantile,0.6,393.0
2024-11-23,wk inc flu hosp,0,2024-11-23,06,quantile,0.65,422.0
2024-11-23,wk inc flu hosp,0,2024-11-23,06,quantile,0.7,450.0
2024-11-23,wk inc flu hosp,0,2024-11-23,06,quantile,0.75,479.0
2024-11-23,wk inc flu hosp,0,2024-11-23,06,quantile,0.8,508.0
2024-11-23,wk inc flu hosp,0,2024-11-23,06,quantile,0.85,537.0
2024-11-23,wk inc flu hosp,0,2024-11-23,06,quantile,0.9,565.0
2024-11-23,wk inc flu hosp,0,2024-11-23,06,quantile,0.95,594.0
2024-11-23,wk inc flu hosp,0,2024-11-23,06,quantile,0.975,608.0
2024-11-23,wk inc flu hosp,0,2024-11-23,06,quantile,0.99,617.0
2024-11-23,wk inc flu hosp,1,2024-11-30,06,quantile,0.01,280.0
2024-11-23,wk inc flu hosp,1,2024-11-30,06,quantile,0.025,288.0
2024-11-23,wk inc flu hosp,1,2024-11-30,06,quantile,0.05,303.0
2024-11-23,wk inc flu hosp,1,2024-11-30,06,quantile,0.1,331.0
2024-11-23,wk inc flu hosp,1,2024-11-30,06,quantile,0.15,360.0
2024-11-23,wk inc flu hosp,1,2024-11-30,06,quantile,0.2,388.0
2024-11-23,wk inc flu hosp,1,2024-11-30,06,quantile,0.25,417.0
2024-11-23,wk inc flu hosp,1,2024-11-30,06,quantile,0.3,445.0
2024-11-23,wk inc flu hosp,1,2024-11-30,06,quantile,0.35,474.0
2024-11-23,wk inc flu hosp,1,2024-11-30,06,quantile,0.4,503.0
2024-11-23,wk inc flu hosp,1,2024-11-30,06,quantile,0.45,531.0
2024-11-23,wk inc flu hosp,1,2024-11-30,06,quantile,0.5,560.0
2024-11-23,wk inc flu hosp,1,2024-11-30,06,quantile,0.55,588.0
2024-11-23,wk inc flu hosp,1,2024-11-30,06,quantile,0.6,617.0
2024-11-23,wk inc flu hosp,1,2024-11-30,06,quantile,0.65,645.0
2024-11-23,wk inc flu hosp,1,2024-11-30,06,quantile,0.7,674.0
2024-11-23,wk inc flu hosp,1,2024-11-30,06,quantile,0.75,702.0
2024-11-23,wk inc flu hosp,1,2024-11-30,06,quantile,0.8,731.0
2024-11-23,wk inc flu hosp,1,2024-11-30,06,quantile,0.85,759.0
2024-11-23,wk inc flu hosp,1,2024-11-30,06,quantile,0.9,788.0
2024-11-23,wk inc flu hosp,1,2024-11-30,06,quantile,0.95,816.0
2024-11-23,wk inc flu hosp,1,2024-11-30,06,quantile,0.975,831.0
2024-11-23,wk inc flu hosp,1,2024-11-30,06,quantile,0.99,839.0
2024-11-23,wk inc flu hosp,2,2024-12-07,06,quantile,0.01,476.0
2024-11-23,wk inc flu hosp,2,2024-12-07,06,quantile,0.025,485.0
2024-11-23,wk inc flu hosp,2,2024-12-07,06,quantile,0.05,500.0
2024-11-23,wk inc flu hosp,2,2024-12-07,06,quantile,0.1,530.0
2024-11-23,wk inc flu hosp,2,2024-12-07,06,quantile,0.15,560.0
2024-11-23,wk inc flu hosp,2,2024-12-07,06,quantile,0.2,590.0
2024-11-23,wk inc flu hosp,2,2024-12-07,06,quantile,0.25,620.0
2024-11-23,wk inc flu hosp,2,2024-12-07,06,quantile,0.3,649.0
2024-11-23,wk inc flu hosp,2,2024-12-07,06,quantile,0.35,679.0
2024-11-23,wk inc flu hosp,2,2024-12-07,06,quantile,0.4,709.0
2024-11-23,wk inc flu hosp,2,2024-12-07,06,quantile,0.45,739.0
2024-11-23,wk inc flu hosp,2,2024-12-07,06,quantile,0.5,769.0
2024-11-23,wk inc flu hosp,2,2024-12-07,06,quantile,0.55,798.0
2024-11-23,wk inc flu hosp,2,2024-12-07,06,quantile,0.6,828.0
2024-11-23,wk inc flu hosp,2,2024-12-07,06,quantile,0.65,858.0
2024-11-23,wk inc flu hosp,2,2024-12-07,06,quantile,0.7,888.0
2024-11-23,wk inc flu hosp,2,2024-12-07,06,quantile,0.75,918.0
2024-11-23,wk inc flu hosp,2,2024-12-07,06,quantile,0.8,947.0
2024-11-23,wk inc flu hosp,2,2024-12-07,06,quantile,0.85,977.0
2024-11-23,wk inc flu hosp,2,2024-12-07,06,quantile,0.9,1007.0
2024-11-23,wk inc flu hosp,2,2024-12-07,06,quantile,0.95,1037.0
2024-11-23,wk inc flu hosp,2,2024-12-07,06,quantile,0.975,1052.0
2024-11-23,wk inc flu hosp,2,2024-12-07,06,quantile,0.99,1061.0
2024-11-23,wk inc flu hosp,3,2024-12-14,06,quantile,0.01,558.0
2024-11-23,wk inc flu hosp,3,2024-12-14,06,quantile,0.025,567.0
2024-11-23,wk inc flu hosp,3,2024-12-14,06,quantile,0.05,582.0
2024-11-23,wk inc flu hosp,3,2024-12-14,06,quantile,0.1,612.0
2024-11-23,wk inc flu hosp,3,2024-12-14,06,quantile,0.15,642.0
2024-11-23,wk inc flu hosp,3,2024-12-14,06,quantile,0.2,671.0
2024-11-23,wk inc flu hosp,3,2024-12-14,06,quantile,0.25,701.0
2024-11-23,wk inc flu hosp,3,2024-12-14,06,quantile,0.3,731.0
2024-11-23,wk inc flu hosp,3,2024-12-14,06,quantile,0.35,761.0
2024-11-23,wk inc flu hosp,3,2024-12-14,06,quantile,0.4,790.0
2024-11-23,wk inc flu hosp,3,2024-12-14,06,quantile,0.45,820.0
2024-11-23,wk inc flu hosp,3,2024-12-14,06,quantile,0.5,850.0
2024-11-23,wk inc flu hosp,3,2024-12-14,06,quantile,0.55,880.0
2024-11-23,wk inc flu hosp,3,2024-12-14,06,quantile,0.6,910.0
2024-11-23,wk inc flu hosp,3,2024-12-14,06,quantile,0.65,939.0
2024-11-23,wk inc flu hosp,3,2024-12-14,06,quantile,0.7,969.0
2024-11-23,wk inc flu hosp,3,2024-12-14,06,quantile,0.75,999.0
2024-11-23,wk inc flu hosp,3,2024-12-14,06,quantile,0.8,1029.0
2024-11-23,wk inc flu hosp,3,2024-12-14,06,quantile,0.85,1059.0
2024-11-23,wk inc flu hosp,3,2024-12-14,06,quantile,0.9,1088.0
2024-11-23,wk inc flu hosp,3,2024-12-14,06,quantile,0.95,1118.0
2024-11-23,wk inc flu hosp,3,2024-12-14,06,quantile,0.975,1133.0
2024-11-23,wk inc flu hosp,3,2024-12-14,06,quantile,0.99,1142.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,08,quantile,0.01,0.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,08,quantile,0.025,0.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,08,quantile,0.05,1.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,08,quantile,0.1,3.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,08,quantile,0.15,5.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,08,quantile,0.2,7.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,08,quantile,0.25,9.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,08,quantile,0.3,11.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,08,quantile,0.35,13.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,08,quantile,0.4,15.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,08,quantile,0.45,17.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,08,quantile,0.5,19.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,08,quantile,0.55,21.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,08,quantile,0.6,23.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,08,quantile,0.65,25.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,08,quantile,0.7,27.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,08,quantile,0.75,29.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,08,quantile,0.8,31.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,08,quantile,0.85,33.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,08,quantile,0.9,35.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,08,quantile,0.95,37.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,08,quantile,0.975,38.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,08,quantile,0.99,39.0
2024-11-23,wk inc flu hosp,0,2024-11-23,08,quantile,0.01,0.0
2024-11-23,wk inc flu hosp,0,2024-11-23,08,quantile,0.025,1.0
2024-11-23,wk inc flu hosp,0,2024-11-23,08,quantile,0.05,2.0
2024-11-23,wk inc flu hosp,0,2024-11-23,08,quantile,0.1,4.0
2024-11-23,wk inc flu hosp,0,2024-11-23,08,quantile,0.15,7.0
2024-11-23,wk inc flu hosp,0,2024-11-23,08,quantile,0.2,9.0
2024-11-23,wk inc flu hosp,0,2024-11-23,08,quantile,0.25,11.0
2024-11-23,wk inc flu hosp,0,2024-11-23,08,quantile,0.3,14.0
2024-11-23,wk inc flu hosp,0,2024-11-23,08,quantile,0.35,16.0
2024-11-23,wk inc flu hosp,0,2024-11-23,08,quantile,0.4,18.0
2024-11-23,wk inc flu hosp,0,2024-11-23,08,quantile,0.45,21.0
2024-11-23,wk inc flu hosp,0,2024-11-23,08,quantile,0.5,23.0
2024-11-23,wk inc flu hosp,0,2024-11-23,08,quantile,0.55,25.0
2024-11-23,wk inc flu hosp,0,2024-11-23,08,quantile,0.6,28.0
2024-11-23,wk inc flu hosp,0,2024-11-23,08,quantile,0.65,30.0
2024-11-23,wk inc flu hosp,0,2024-11-23,08,quantile,0.7,33.0
2024-11-23,wk inc flu hosp,0,2024-11-23,08,quantile,0.75,35.0
2024-11-23,wk inc flu hosp,0,2024-11-23,08,quantile,0.8,37.0
2024-11-23,wk inc flu hosp,0,2024-11-23,08,quantile,0.85,40.0
2024-11-23,wk inc flu hosp,0,2024-11-23,08,quantile,0.9,42.0
2024-11-23,wk inc flu hosp,0,2024-11-23,08,quantile,0.95,44.0
2024-11-23,wk inc flu hosp,0,2024-11-23,08,quantile,0.975,46.0
2024-11-23,wk inc flu hosp,0,2024-11-23,08,quantile,0.99,46.0
2024-11-23,wk inc flu hosp,1,2024-11-30,08,quantile,0.01,2.0
2024-11-23,wk inc flu hosp,1,2024-11-30,08,quantile,0.025,3.0
2024-11-23,wk inc flu hosp,1,2024-11-30,08,quantile,0.05,4.0
2024-11-23,wk inc flu hosp,1,2024-11-30,08,quantile,0.1,7.0
2024-11-23,wk inc flu hosp,1,2024-11-30,08,quantile,0.15,10.0
2024-11-23,wk inc flu hosp,1,2024-11-30,08,quantile,0.2,13.0
2024-11-23,wk inc flu hosp,1,2024-11-30,08,quantile,0.25,16.0
2024-11-23,wk inc flu hosp,1,2024-11-30,08,quantile,0.3,19.0
2024-11-23,wk inc flu hosp,1,2024-11-30,08,quantile,0.35,22.0
2024-11-23,wk inc flu hosp,1,2024-11-30,08,quantile,0.4,25.0
2024-11-23,wk inc flu hosp,1,2024-11-30,08,quantile,0.45,28.0
2024-11-23,wk inc flu hosp,1,2024-11-30,08,quantile,0.5,31.0
2024-11-23,wk inc flu hosp,1,2024-11-30,08,quantile,0.55,35.0
2024-11-23,wk inc flu hosp,1,2024-11-30,08,quantile,0.6,38.0
2024-11-23,wk inc flu hosp,1,2024-11-30,08,quantile,0.65,41.0
2024-11-23,wk inc flu hosp,1,2024-11-30,08,quantile,0.7,44.0
2024-11-23,wk inc flu hosp,1,2024-11-30,08,quantile,0.75,47.0
2024-11-23,wk inc flu hosp,1,2024-11-30,08,quantile,0.8,50.0
2024-11-23,wk inc flu hosp,1,2024-11-30,08,quantile,0.85,53.0
2024-11-23,wk inc flu hosp,1,2024-11-30,08,quantile,0.9,56.0
2024-11-23,wk inc flu hosp,1,2024-11-30,08,quantile,0.95,59.0
2024-11-23,wk inc flu hosp,1,2024-11-30,08,quantile,0.975,60.0
2024-11-23,wk inc flu hosp,1,2024-11-30,08,quantile,0.99,61.0
2024-11-23,wk inc flu hosp,2,2024-12-07,08,quantile,0.01,19.0
2024-11-23,wk inc flu hosp,2,2024-12-07,08,quantile,0.025,20.0
2024-11-23,wk inc flu hosp,2,2024-12-07,08,quantile,0.05,21.0
2024-11-23,wk inc flu hosp,2,2024-12-07,08,quantile,0.1,24.0
2024-11-23,wk inc flu hosp,2,2024-12-07,08,quantile,0.15,28.0
2024-11-23,wk inc flu hosp,2,2024-12-07,08,quantile,0.2,31.0
2024-11-23,wk inc flu hosp,2,2024-12-07,08,quantile,0.25,34.0
2024-11-23,wk inc flu hosp,2,2024-12-07,08,quantile,0.3,37.0
2024-11-23,wk inc flu hosp,2,2024-12-07,08,quantile,0.35,40.0
2024-11-23,wk inc flu hosp,2,2024-12-07,08,quantile,0.4,44.0
2024-11-23,wk inc flu hosp,2,2024-12-07,08,quantile,0.45,47.0
2024-11-23,wk inc flu hosp,2,2024-12-07,08,quantile,0.5,50.0
2024-11-23,wk inc flu hosp,2,2024-12-07,08,quantile,0.55,53.0
2024-11-23,wk inc flu hosp,2,2024-12-07,08,quantile,0.6,56.0
2024-11-23,wk inc flu hosp,2,2024-12-07,08,quantile,0.65,59.0
2024-11-23,wk inc flu hosp,2,2024-12-07,08,quantile,0.7,63.0
2024-11-23,wk inc flu hosp,2,2024-12-07,08,quantile,0.75,66.0
2024-11-23,wk inc flu hosp,2,2024-12-07,08,quantile,0.8,69.0
2024-11-23,wk inc flu hosp,2,2024-12-07,08,quantile,0.85,72.0
2024-11-23,wk inc flu hosp,2,2024-12-07,08,quantile,0.9,75.0
2024-11-23,wk inc flu hosp,2,2024-12-07,08,quantile,0.95,79.0
2024-11-23,wk inc flu hosp,2,2024-12-07,08,quantile,0.975,80.0
2024-11-23,wk inc flu hosp,2,2024-12-07,08,quantile,0.99,81.0
2024-11-23,wk inc flu hosp,3,2024-12-14,08,quantile,0.01,39.0
2024-11-23,wk inc flu hosp,3,2024-12-14,08,quantile,0.025,40.0
2024-11-23,wk inc flu hosp,3,2024-12-14,08,quantile,0.05,41.0
2024-11-23,wk inc flu hosp,3,2024-12-14,08,quantile,0.1,44.0
2024-11-23,wk inc flu hosp,3,2024-12-14,08,quantile,0.15,47.0
2024-11-23,wk inc flu hosp,3,2024-12-14,08,quantile,0.2,49.0
2024-11-23,wk inc flu hosp,3,2024-12-14,08,quantile,0.25,52.0
2024-11-23,wk inc flu hosp,3,2024-12-14,08,quantile,0.3,55.0
2024-11-23,wk inc flu hosp,3,2024-12-14,08,quantile,0.35,58.0
2024-11-23,wk inc flu hosp,3,2024-12-14,08,quantile,0.4,61.0
2024-11-23,wk inc flu hosp,3,2024-12-14,08,quantile,0.45,63.0
2024-11-23,wk inc flu hosp,3,2024-12-14,08,quantile,0.5,66.0
2024-11-23,wk inc flu hosp,3,2024-12-14,08,quantile,0.55,69.0
2024-11-23,wk inc flu hosp,3,2024-12-14,08,quantile,0.6,72.0
2024-11-23,wk inc flu hosp,3,2024-12-14,08,quantile,0.65,75.0
2024-11-23,wk inc flu hosp,3,2024-12-14,08,quantile,0.7,78.0
2024-11-23,wk inc flu hosp,3,2024-12-14,08,quantile,0.75,80.0
2024-11-23,wk inc flu hosp,3,2024-12-14,08,quantile,0.8,83.0
2024-11-23,wk inc flu hosp,3,2024-12-14,08,quantile,0.85,86.0
2024-11-23,wk inc flu hosp,3,2024-12-14,08,quantile,0.9,89.0
2024-11-23,wk inc flu hosp,3,2024-12-14,08,quantile,0.95,92.0
2024-11-23,wk inc flu hosp,3,2024-12-14,08,quantile,0.975,93.0
2024-11-23,wk inc flu hosp,3,2024-12-14,08,quantile,0.99,94.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,09,quantile,0.01,0.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,09,quantile,0.025,1.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,09,quantile,0.05,2.0
